TSC;Land;InvoiceYear;InvoiceSeries;InvoiceNumber;PositionOnInvoice;CustomerNumber;CustomerName;InvoiceType;DocumentType;NonBillable;BillingStatus;InvoiceDate;DeliveryDate;LineRegistrationDate;Quantity;SalesPriceValue;DocumentNetAmount;DocumentVatAmount;DocumentGrossAmount;SalesCurrency
"TRES";"Spanien";"2025";"REG";"20241384";"40";"302026";"ARYLUC HIDRAULICA SL";"0";"Invoice";"0";"-1";"2025-01-21";"2025-01-21";"2025-01-21";1.000000;15.000000;519.000000;108.990000;627.990000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241385";"10";"302451";"GALEKTRA XXI S.L";"0";"Invoice";"0";"-1";"2025-01-21";"2025-01-21";"2025-01-21";3.000000;282.600000;282.600000;59.350000;341.950000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241386";"200";"301575";"ROLEN TECHNOLOGIES & PRODUCTS, S.L.";"0";"Invoice";"0";"-1";"2025-01-21";"2025-01-21";"2025-01-21";39.000000;3373.500000;3373.500000;708.440000;4081.940000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024183";"10";"302370";"INGENIERIA CALIDAD Y MEDICION LTDA";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";1.000000;250.000000;250.000000;0.000000;250.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024183";"20";"302370";"INGENIERIA CALIDAD Y MEDICION LTDA";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";0.000000;0.000000;250.000000;0.000000;250.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241387";"10";"301619";"ELEKTRA S.A.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";10.000000;1390.000000;7522.000000;1579.620000;9101.620000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241387";"20";"301619";"ELEKTRA S.A.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";42.000000;6132.000000;7522.000000;1579.620000;9101.620000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241388";"10";"302047";"TECLENA, S.A.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";2.000000;591.000000;591.000000;0.000000;591.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241389";"40";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";0.000000;0.000000;399.000000;83.790000;482.790000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241389";"50";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";1.000000;133.000000;399.000000;83.790000;482.790000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241389";"60";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";2.000000;266.000000;399.000000;83.790000;482.790000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241390";"10";"302043";"Multiexpansión, S.L.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";34.000000;1972.000000;1987.000000;417.270000;2404.270000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241390";"40";"302043";"Multiexpansión, S.L.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-21";"2025-01-21";1.000000;15.000000;1987.000000;417.270000;2404.270000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241391";"10";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";2.000000;280.000000;280.000000;58.800000;338.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241392";"10";"302381";"RESITERMICA, UNIPESSOAL, LDA";"1";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";200.000000;0.000000;0.000000;0.000000;0.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241393";"10";"302537";"SELCANSA S.A";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";1.000000;94.200000;94.200000;19.780000;113.980000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241394";"10";"301247";"GLUAL ENERGY, S.L.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";1.000000;85.000000;85.000000;17.850000;102.850000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241395";"10";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";50.000000;1419.500000;1419.500000;298.100000;1717.600000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241396";"10";"301203";"SERVICIO IND. DE ELECTRONICA, S.A.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";10.000000;540.000000;555.000000;116.550000;671.550000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241396";"30";"301203";"SERVICIO IND. DE ELECTRONICA, S.A.";"0";"Invoice";"0";"-1";"2025-01-22";"2025-01-22";"2025-01-22";1.000000;15.000000;555.000000;116.550000;671.550000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241397";"10";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-22";"2025-01-22";10.000000;1000.000000;1000.000000;210.000000;1210.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241398";"10";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-23";"2025-01-23";4.000000;376.800000;396.800000;0.000000;396.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241398";"20";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-23";"2025-01-23";1.000000;20.000000;396.800000;0.000000;396.800000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"10";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-20";"2025-01-20";2.000000;130.000000;130.000000;27.300000;157.300000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"40";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-20";"2025-01-20";0.000000;0.000000;94.000000;19.740000;113.740000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"40";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-20";"2025-01-20";0.000000;0.000000;142.000000;29.820000;171.820000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"50";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-20";"2025-01-20";1.000000;142.000000;142.000000;29.820000;171.820000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"50";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-20";"2025-01-20";2.000000;94.000000;94.000000;19.740000;113.740000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"60";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-22";"2025-01-22";0.000000;0.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"70";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-22";"2025-01-22";1.000000;47.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"80";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-22";"2025-01-22";0.000000;0.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"90";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-22";"2025-01-22";2.000000;94.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"100";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-22";"2025-01-22";0.000000;0.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"110";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-22";"2025-01-22";3.000000;141.000000;141.000000;29.610000;170.610000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"120";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-23";"2025-01-23";0.000000;0.000000;94.000000;19.740000;113.740000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241399";"130";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-23";"2025-01-23";2.000000;94.000000;94.000000;19.740000;113.740000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241400";"10";"302506";"INSTMAN FIELD S.A";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-23";"2025-01-23";1.000000;94.200000;102.000000;21.420000;123.420000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241400";"20";"302506";"INSTMAN FIELD S.A";"0";"Invoice";"0";"-1";"2025-01-23";"2025-01-23";"2025-01-23";1.000000;7.800000;102.000000;21.420000;123.420000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024185";"10";"302040";"Desarrollos digitales, S.A. de C.V.";"0";"Invoice";"0";"-1";"2025-01-24";"2025-01-24";"2025-01-24";3.000000;180.000000;180.000000;0.000000;180.000000;"EUR"
"TRES";"Spanien";"2025";"REC";"3";"10";"302381";"RESITERMICA, UNIPESSOAL, LDA";"2";"Credit Note";"0";"-1";"2025-01-24";"2025-01-24";"2025-01-24";-200.000000;0.000000;0.000000;0.000000;0.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241401";"10";"301154";"Nuñez Vigo SLU";"0";"Invoice";"0";"-1";"2025-01-24";"2025-01-23";"2025-01-23";1.000000;247.500000;272.250000;57.170000;329.420000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241401";"20";"301154";"Nuñez Vigo SLU";"0";"Invoice";"0";"-1";"2025-01-24";"2025-01-23";"2025-01-23";1.000000;9.750000;272.250000;57.170000;329.420000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241401";"30";"301154";"Nuñez Vigo SLU";"0";"Invoice";"0";"-1";"2025-01-24";"2025-01-23";"2025-01-23";1.000000;15.000000;272.250000;57.170000;329.420000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241402";"10";"301156";"GLUAL HIDRAULICA, S.L.";"0";"Invoice";"0";"-1";"2025-01-24";"2025-01-23";"2025-01-23";1.000000;46.500000;93.000000;19.530000;112.530000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241402";"20";"301156";"GLUAL HIDRAULICA, S.L.";"0";"Invoice";"0";"-1";"2025-01-24";"2025-01-23";"2025-01-23";1.000000;46.500000;93.000000;19.530000;112.530000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241403";"10";"302433";"BLAUNAVAL S.L";"0";"Invoice";"0";"-1";"2025-01-24";"2025-01-24";"2025-01-24";1.000000;108.750000;108.750000;22.840000;131.590000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024188";"10";"301950";"SURTI INDUSTRIA, S.A.S";"0";"Invoice";"0";"-1";"2025-01-27";"2025-01-27";"2025-01-27";25.000000;1500.000000;1720.000000;0.000000;1720.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024188";"20";"301950";"SURTI INDUSTRIA, S.A.S";"0";"Invoice";"0";"-1";"2025-01-27";"2025-01-27";"2025-01-27";1.000000;220.000000;1720.000000;0.000000;1720.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241404";"20";"302000";"INDA LEVANTE, S.L.";"0";"Invoice";"0";"-1";"2025-01-27";"2025-01-27";"2025-01-27";50.000000;2175.000000;2175.000000;456.750000;2631.750000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241405";"0";"302451";"GALEKTRA XXI S.L";"0";"Invoice";"0";"-1";"2025-01-27";"2025-01-27";"2025-01-27";3.000000;282.600000;282.600000;59.350000;341.950000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024186";"10";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-01-28";"2025-01-28";"2025-01-28";16.000000;3120.000000;3330.000000;0.000000;3330.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024186";"20";"302030";"CONTROL PARA LA INDUSTRIA S.A";"0";"Invoice";"0";"-1";"2025-01-28";"2025-01-28";"2025-01-28";1.000000;210.000000;3330.000000;0.000000;3330.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024187";"10";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-01-28";"2025-01-28";"2025-01-28";15.000000;918.750000;1496.760000;0.000000;1496.760000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024187";"30";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-01-28";"2025-01-28";"2025-01-28";15.000000;175.000000;1496.760000;0.000000;1496.760000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024187";"40";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-01-28";"2025-01-28";"2025-01-28";15.000000;102.080000;1496.760000;0.000000;1496.760000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024187";"60";"302505";"FONT SERVICIOS ELECTROMECÁNICOS S.A";"0";"Invoice";"0";"-1";"2025-01-28";"2025-01-28";"2025-01-28";1.000000;300.930000;1496.760000;0.000000;1496.760000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241406";"10";"301997";"Arcamo Controls, S.A.";"0";"Invoice";"0";"-1";"2025-01-28";"2025-01-28";"2025-01-28";3.000000;153.000000;153.000000;32.130000;185.130000;"EUR"
"TRES";"Spanien";"2025";"PRO";"4";"30";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-01-29";"2025-01-28";"2025-01-28";50.000000;1103.000000;1103.000000;231.630000;1334.630000;"EUR"
"TRES";"Spanien";"2025";"PRO";"5";"20";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-01-29";"2025-01-28";"2025-01-28";350.000000;7721.000000;7721.000000;1621.410000;9342.410000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241407";"0";"301729";"Energia Activa, S.L.";"0";"Invoice";"0";"-1";"2025-01-29";"2025-01-29";"2025-01-29";1.000000;15.000000;299.000000;62.790000;361.790000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241407";"0";"301729";"Energia Activa, S.L.";"0";"Invoice";"0";"-1";"2025-01-29";"2025-01-29";"2025-01-29";2.000000;284.000000;299.000000;62.790000;361.790000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241408";"10";"301276";"ULMA PACKAGING SOCIEDAD COOPERATIVA";"0";"Invoice";"0";"-1";"2025-01-29";"2025-01-29";"2025-01-29";1.000000;275.250000;275.250000;57.800000;333.050000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024189";"85";"301979";"Everest Ingenieria, S.R.L.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";9.000000;396.000000;396.000000;0.000000;396.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024190";"10";"302077";"ENERSYS CONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";6.000000;1638.000000;1638.000000;0.000000;1638.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024190";"20";"302077";"ENERSYS CONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";0.000000;0.000000;1638.000000;0.000000;1638.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"10";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";3.000000;174.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"20";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";2.000000;116.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"30";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";7.000000;406.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"40";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";1.000000;58.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"50";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";1.000000;58.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"60";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";3.000000;180.000000;180.000000;0.000000;180.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"70";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";1.000000;150.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"80";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";1.000000;150.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"90";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";1.000000;150.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"LAT";"7024192";"100";"302041";"IANDCECONTROL, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";0.000000;0.000000;1262.000000;0.000000;1262.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241409";"20";"302208";"INTRONIK AUTOMATIZACION E INST. SL";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";1.000000;265.000000;265.000000;55.650000;320.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241410";"10";"302000";"INDA LEVANTE, S.L.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";4.000000;1000.000000;1000.000000;210.000000;1210.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241411";"40";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";2.000000;110.000000;165.000000;34.650000;199.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241411";"50";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";1.000000;55.000000;165.000000;34.650000;199.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241412";"10";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";16.000000;880.000000;1407.000000;295.470000;1702.470000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241412";"20";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";5.000000;275.000000;1407.000000;295.470000;1702.470000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241412";"30";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";21.000000;252.000000;1407.000000;295.470000;1702.470000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241413";"10";"301717";"VIRENA NAVARRA, S.L.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";10.000000;420.000000;420.000000;88.200000;508.200000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241413";"20";"301717";"VIRENA NAVARRA, S.L.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";10.000000;0.000000;420.000000;88.200000;508.200000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241414";"10";"302480";"Satys Interiors Railway Spain Sa";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-29";"2025-01-29";10.000000;708.000000;708.000000;148.680000;856.680000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241415";"60";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";3.000000;36.000000;36.000000;7.560000;43.560000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241416";"40";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";2.000000;290.000000;314.000000;65.940000;379.940000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241416";"50";"302586";"ORION INDUSTRIAL FYC, S.LU";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";2.000000;24.000000;314.000000;65.940000;379.940000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241417";"50";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";1.000000;133.000000;665.000000;139.650000;804.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241417";"70";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";0.000000;0.000000;665.000000;139.650000;804.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241417";"80";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";2.000000;266.000000;665.000000;139.650000;804.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241417";"90";"302115";"TECNO. DE CONTROL Y ACCIONAMIENTOS,";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";2.000000;266.000000;665.000000;139.650000;804.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241418";"10";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";16.000000;3920.000000;3935.000000;0.000000;3935.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241418";"20";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";1.000000;15.000000;3935.000000;0.000000;3935.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241419";"10";"301909";"LANA SARRATE";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";3.000000;612.000000;612.000000;128.520000;740.520000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241420";"10";"301997";"Arcamo Controls, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";4.000000;680.000000;932.000000;195.720000;1127.720000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241420";"20";"301997";"Arcamo Controls, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";2.000000;102.000000;932.000000;195.720000;1127.720000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241420";"30";"301997";"Arcamo Controls, S.A.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";2.000000;150.000000;932.000000;195.720000;1127.720000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241421";"10";"302474";"GPG TECNICAS DE PANIFICACION SL";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";2.000000;250.000000;450.000000;94.500000;544.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241421";"20";"302474";"GPG TECNICAS DE PANIFICACION SL";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";1.000000;185.000000;450.000000;94.500000;544.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241421";"30";"302474";"GPG TECNICAS DE PANIFICACION SL";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";1.000000;15.000000;450.000000;94.500000;544.500000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241422";"10";"302546";"MARINSA MAR SL.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";8.000000;760.000000;2200.000000;462.000000;2662.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241422";"20";"302546";"MARINSA MAR SL.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";12.000000;1140.000000;2200.000000;462.000000;2662.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241422";"30";"302546";"MARINSA MAR SL.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";3.000000;285.000000;2200.000000;462.000000;2662.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241422";"40";"302546";"MARINSA MAR SL.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";1.000000;15.000000;2200.000000;462.000000;2662.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241423";"10";"302546";"MARINSA MAR SL.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";18.000000;3420.000000;3735.000000;784.350000;4519.350000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241423";"20";"302546";"MARINSA MAR SL.";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";9.000000;315.000000;3735.000000;784.350000;4519.350000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241424";"10";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";10.000000;1420.000000;4640.000000;0.000000;4640.000000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241424";"20";"301583";"CONTIMETRA INST. INDUSTRIAIS, LDA";"0";"Invoice";"0";"-1";"2025-01-30";"2025-01-30";"2025-01-30";20.000000;2840.000000;4640.000000;0.000000;4640.000000;"EUR"
